,Title,Content_,Date,QA1,QA2,QA3
4649,                 Щ…ШӯШЁЩҲШЁШӘШұЫҢЩҶ ЩҮШӘЩ„ ЩҮШ§ЫҢ 4 ШіШӘШ§ШұЩҮ ШӘЩҮШұШ§ЩҶ Ъ©ШҜШ§Щ…ЩҶШҜШҹ             ,ШұШІШұЩҲ ШЁЩҮШӘШұЫҢЩҶ ЩҮШӘЩ„ ЩҮШ§ЫҢ 4 ШіШӘШ§ШұЩҮ ШҜШұ ШӘЩҮШұШ§ЩҶ Ш§ШІ Ш·ШұЫҢЩӮ ШіШ§ЫҢШӘ ЩҒЩ„Ш§ЫҢ ШӘЩҲШҜЫҢ ШЁЩҮвҖҢШұШ§ШӯШӘЫҢ Ш§Щ…Ъ©Ш§ЩҶвҖҢЩҫШ°ЫҢШұ Ш§ШіШӘ. ЩҒЩ„Ш§ЫҢ ШӘЩҲШҜЫҢ ШЁШ§ ШҜШұ Ш§Ш®ШӘЫҢШ§Шұ ЪҜШ°Ш§ШҙШӘЩҶ Ш§Ш·Щ„Ш§Ш№Ш§ШӘ Ъ©Ш§Щ…Щ„ЫҢ Ш§ШІ ЩҮШӘЩ„вҖҢЩҮШ§ЫҢ Щ…ЩҲШұШҜ ЩҶШёШұ ШҙЩ…Ш§ Ъ©Щ…Ъ© Щ…ЫҢвҖҢЪ©ЩҶШҜ ШӘШ§ ШЁЩҮШӘШұЫҢЩҶ ЩҮШӘЩ„ ШұШ§ ЪҶЩҮ Ш§ШІ ЩҶШёШұ ШЁЩҲШҜШ¬ЩҮвҖҢШЁЩҶШҜЫҢ ШҙШ®ШөЫҢ ЩҲ ЪҶЩҮ Ш§ШІ ЩҶШёШұ Ш§Щ…Ъ©Ш§ЩҶШ§ШӘ ШұЩҒШ§ЩҮЫҢ Ш§ЩҶШӘШ®Ш§ШЁ Ъ©ЩҶЫҢШҜ. ШұШІШұЩҲ ЩҮШӘЩ„вҖҢЩҮШ§ЫҢЫҢ Щ…Ш§ЩҶЩҶШҜ ЩҮШӘЩ„ ШұЩ…ЫҢШі ШӘЩҮШұШ§ЩҶ ШЁЩҮ ШөЩҲШұШӘ ШўЩҶЩ„Ш§ЫҢЩҶ ЩҲ ШЁШ§ ЪҶЩҶШҜ Ъ©Щ„ЫҢЪ© ШіШ§ШҜЩҮШҢ ШҜШұ ЩҮШұ ШіШ§Ш№ШӘЫҢ Ш§ШІ ШҙШЁШ§ЩҶЩҮвҖҢШұЩҲШІ ЩӮШ§ШЁЩ„ Ш§ЩҶШ¬Ш§Щ… Ш§ШіШӘ. Ш§ШІ ШіЩҲЫҢЫҢ Ш§ЪҜШұ ШҜШұ Ш§ЩҶШӘШ®Ш§ШЁ ЩҮШӘЩ„ ЩҶЫҢШ§ШІ ШЁЩҮ Щ…ШҙЩҲШұШӘ ШҜШ§ШұЫҢШҜ Щ…ЫҢвҖҢШӘЩҲШ§ЩҶЫҢШҜ ШЁШ§ Ъ©Ш§ШұШҙЩҶШ§ШіШ§ЩҶ ЩҒЩ„Ш§ЫҢ ШӘЩҲШҜЫҢ ШӘЩ…Ш§Ші ШЁЪҜЫҢШұЫҢШҜ ШӘШ§ ШұШ§ЩҮЩҶЩ…Ш§ЫҢЫҢвҖҢЩҮШ§ЫҢ Щ„Ш§ШІЩ… ШұШ§ ШЁЩҮ ШҙЩ…Ш§ Ш§ШұШ§ШҰЩҮ Ъ©ЩҶЩҶШҜ.,ЫІЫ№-Ы°Ыҙ-ЫұЫҙЫ°ЫІ,,,
4650,                 مقام ارشد فراجا : گشت حجاب با دستور مستقیم رئیسی راه افتاده است             ,باید دید در روزهای آینده دولت به نقش خود در این پروژه اعتراف می‌کند یا همچنان توپ را به زمین سایر نهادها و ارگان‌ها می‌اندازد؟,۲۹-۰۴-۱۴۰۲,,,
4651,"                 « چرا بیگانه‌ های فضایی را ملاقات نکرده‌ایم »؟/ ایلان ماسک می خواهد معمای بزرگ "" فرمی "" را حل کند             ",بر اساس گزارش بیزنس اینسایدر، پارادوکس موردبحث به انریکو فرمی نسبت داده می‌شود؛ فردی که مغز متفر اولین راکتور هسته‌ای بود. فرمی برای نیامدن موجودات بیگانه به زمین تئوری‌های مختلفی مطرح کرده بود؛ ازجمله اینکه سفر فضایی در آن سطح هنوز امکان‌پذیر نشده است.,۲۹-۰۴-۱۴۰۲,,,
4652,                 مهران رجبی : هیچ پیشنهادی برای حضور در فیلم‌های سینمایی در ماه‌های اخیر نداشتم             ,وی در پاسخ به سوال پایانی مبنی بر اینکه آیا فیلم و سریال خارجی نگاه می‌کند؟ گفت: زمانی که در خانه هستم بیننده کارهایی هستم که خانواده آنها را می‌پسندد اما به صورت شخصی نیمه شب‌ها شبکه نمایش، فیلم و سریال‌های قدیمی را نشان می‌دهد. من به صورت ویژه به این کارها بسیار علاقه‌مند و مخاطب آن هستم.,۲۹-۰۴-۱۴۰۲,,,
4653,                 حکم بازداشت پوتین ؛ مایۀ خجلت روسیه             , فارغ از اینکه پوتین با حکم جلب بین المللی، بازداشت شود یا نشود؛ مهم این است که دو کلمه پوتین و بازداشت در کنار هم نشسته اند و همین برای خدشه جدی به چهره رئیس یک کشور کفایت می‌کند وقتی میزبان را به دردسر می اندازد و سفرها به اجبار و خجولانه لغو می شوند. ,۲۹-۰۴-۱۴۰۲,,,
4654,                 چرا این ایتالیایی روز به روز جذاب تر می شود! (+عکس)             ,با این توضیحات و با توجه به اطلاعات موجود، طرفداران لامبورگینی اوروس باید تا انتهای سال 2024 صبر کنند و پس از آن احتمالا نسخه کوپه را با پیشرانه پلاگین هیبرید ملاقات کنند.,۳۰-۰۴-۱۴۰۲,,,
4655,                 احمد قوام و 30 تیر ؛ باخت چرچیل ایرانی در قمار آخر             ,  از عادات ماست شاید که مسیری را شروع می‌کنیم و وقتی در میانه دچار انحراف و توقف یا با مانعی بزرگ روبه رو می‌شویم به جای یافتن روزنه برای ادامۀ مسیر و رسیدن به هدف و آرزو سودای بازگشت به سرمان می‌زند.,۳۰-۰۴-۱۴۰۲,,,
4656,                 جزییات و شرایط دریافت «وام ضروری» بازنشستگان کشوری             ,بازنشستگان و موظفین مشترک صندوق بازنشستگی کشوری می‌توانند با توجه به شرایط و ضوابط مذکور اقدام به ثبت درخواست وام ضروری خود کنند. پس از اعلام اسامی متقاضیان واجد شرایط، مبلغ وام بر اساس اولویت تعیین شده به شماره حساب متقاضی نزد بانک صادرات ایران واریز می‌شود.,۳۰-۰۴-۱۴۰۲,,,
4657,                 توصیه وزارت بهداشت در فصل گرما / طغیانی از «وبا» نداریم             ,"وی گفت: وبا یک بیماری اسهالی حاد عفونی و به شدت مسری است که به دنبال خوردن آب یا غذای آلوده به باکتری ""ویبریوکلرا"" ایجاد می‌شود و فقط در انسان ایجاد بیماری می‌کند.",۳۰-۰۴-۱۴۰۲,,,
4658,                 تمرین نظامی مزدوران واگنر به همراه نیروهای بلاروس در نزدیکی مرز لهستان             ,لهستان در اوایل ماه جاری اعلام کرد که ۵۰۰ نیروی پلیس را برای تقویت امنیت در مرز خود با بلاروس به منظور مقابله با افزایش تعداد مهاجران و همچنین هرگونه تهدید احتمالی پس از نقل مکان مزدوران واگنر به بلاروس اعزام خواهد کرد.,۳۰-۰۴-۱۴۰۲,,,
4659,                 برقراری پروازهای فوق‌العاده برای مشهد در روزهای آینده             ,معاون وزیر راه و شهرسازی در پاسخ به اینکه این پروازها چه زمانی به ظرفیت فعلی افزوده می‌شوند، گفت: در روزهای هفته آینده به ترتیب این پروازها را اضافه می‌کنیم که در تعطیلات آخر هفته که روزهای آخر دهه اول محرم می‌شود، پروازهای بیشتری داشته باشیم.,۳۰-۰۴-۱۴۰۲,,,
4660,                 رئیس سازمان سیا: پوتین همچنان به‌دنبال انتقام از رئیس واگنر است / او برای بهترین روش مقابله با یوگنی پریگوژین زمان می‌خرد             ,این مقام آمریکایی معتقد است که پوتین احتمالا در تلاش است تا زمان بخرد چراکه در حال بررسی بهترین روش برای مقابله با رهبر گروه واگنر است.پریگوژین با میانجی‌گری لوکاشنکو، رئیس جمهوری بلاروس به مینسک پایتخت نقل مکان کرده است.,۳۰-۰۴-۱۴۰۲,,,
4661,                 چای فشار خون را بالا می‌برد یا پایین؟             ,محققان می‌گویند این اولین باری است که موضوع تاثیر چای بر کاهش فشار خون در افراد دارای فشار خون بالا یا طبیعی بررسی می‌شود.,۳۰-۰۴-۱۴۰۲,,,
4662,                 روی خوش واشنگتن به تهران/ معافیت تحریمی بی‌سابقه ایران توسط آمریکا تائید شد             ,میلر در ادامه در پاسخ به این پرسش که « آیا مبادله پایاپای گاز ایران در ازای نفت عراق، ناقض تحریم‌های شما علیه ایران است؟»، گفت: «ما همچنان به بررسی مسئله تهاتر نفت عراق در ازای گاز ایران، از جمله در رابطه با تحریم‌های فعلی ما ادامه می‌دهیم. ما به اجرای تمامی تحریم‌های آمریکا علیه ایران ادامه می‌دهیم. به طور جداگانه، ما قویاً از تلاش دولت عراق به سمت خودمختاری انرژی و بهبود خدمات اساسی که به مردم عراق ارائه می‌کند، حمایت می‌کنیم».,۳۰-۰۴-۱۴۰۲,,,
4663,                 نظر نهایی دیوان عالی کشور درخصوص پرونده طبری/ تایید حکم ۱۲ سال و نیم حبس             ,بر اساس اعلام مرکز رسانه قوه قضاییه، پرونده اکبر طبری اقسام دیگری از موارد اتهامی و محکومیت را نیز دارا می باشد که این موضوعات در مرجع قضایی در حال رسیدگی است و به محض رسیدگی در دادگاه در مورد آن‌ها اطلاع رسانی خواهد شد.,۳۰-۰۴-۱۴۰۲,,,
