Id,Title,Content_
889,                 مدارس ابتدایی مشهد فردا شنبه تعطیل است             ,به گزارش ایسنا؛ آموزش و پرورش خراسان رضوی با صدور اطلاعیه‌ای اعلام کرد با توجه به تصمیم کارگروه اضطراری آلودگی هوای مشهد و احتمال افزایش آلاینده‌های جوی، کلیه مراکز پیش‌دبستانی و مدارس مقطع ابتدایی (دوره اول و دوم)، در نواحی هفتگانه مشهد و مناطق تبادکان و رضویه فردا شنبه نهم آذر ۹۸ در هر دو نوبت صبح و بعد از ظهر تعطیل خواهند بود.
890,                 هشدار نماینده وزارت بهداشت: شرایط تهران به لحاظ هوایی بسیار وخیم است             ,وی با بیان اینکه وضعیت خیلی وخیم است گفت: باید تصمیمات مهمی در روزهای آینده برای این شرایط اخذ کنیم.
891,                 افشین پیروانی: لغو دیدار پرسپولیس قطعی نیست/ تصمیم نهایی ظهر شنبه اتخاذ می شود             ,پیروانی در پایان گفت: در حال حاضر تیم در اردو است و از نگاه ما بازی برگزار می شود و ما در حال اجرای برنامه های اردویی هستیم و هر زمان تصمیمی ابلاغ شود به اطلاع هواداران هم خواهیم رساند. در مجموع امیدواریم که میزان آلودگی هوا منجر به تعویق بازی نشود و هواداران عزیز هم حمایت همه جانبه و خوبی از تیم محبوب خود داشته باشند.
892,                 امام جمعه قزوین: بی‌ادبی سعودی‌ها به کشور را با سیلی پاسخ خواهیم داد             ,وی بیان کرد: مسئولان باید برای خروج مردم از این مشکلات اقتصادی تلاش کنند و رونق تولید و حمایت از اقتصاد ملی را مد نظر داشته باشند.
893,                 جزئیات اجرای طرح زوج و فرد از درب منزل از فردا صبح در پایتخت             ,وی یادآور شد: ممنوعیت تردد کامیون در پایتخت همچنان ۲۴ ساعته دایر است و فردا هم کامیون ها نمی توانند در سطح شهر تهران تردد داشته باشد، این وضعیت تا بهتر شدن وضعیت آلودگی هوا ادامه دارد.سردار مهماندار در پایان به همشهریان توصیه نمود که از حمل و نقل عمومی استفاده نموده و حتی المقدور از سفرهای غیر ضرور پرهیز نمایند.
894,                 مدارس اصفهان فردا شنبه تعطیل شد             ,مدیرکل مدیریت بحران استانداری اصفهان با تاکید بر لزوم عدم تردد در سطح شهر عنوان کرد: به همشهریان به‌ویژه کودکان، سالمندان، خانم‌های باردار، بیماران تنفسی، ریوی و قلبی توصیه می‌شود در منزل بمانند و از تردد در شهر خودداری کنند.
895,                 ابداع واکسن جدیدی برای سل گاوی             ,این مطالعه در مجله Scientific Reports منتشر شده است.
896,"                 معاون سیاسی سپاه: ابعاد اغتشاشات اخیر از فتنه 88 و 96 گسترده‌تر بود/ اعتراضات ""در 29 استان و در صدها شهر ادامه یافت""             ",جوانی گفت: اگر به نحوه اطلاع‌رسانی توجه کنیم مشخص می‌شود که نباید انتظار حضور همه‌جانبه نیروها را داشت. اگر این چنین بود باید هر جا که تعدادی محدود جمع می‌شوند سریعا نیروهای پلیس به آن مکان اعزام شوند. مردم به صورت طبیعی دست به اعتراض می‌زنند و نیروها حق دخالت در اعتراضات را ندارند تا زمانی که اعتراض به اغتشاش کشیده شود. از طرفی نیروی انتظامی هر گاه که احساس نیاز کند می‌تواند از نیروهای سپاه و بسیج درخواست کند.
897,                 امام جمعه شیراز: طبق دستور الهی موشک ساختیم             ,دژکام با بیان اینکه همان طور که در عرصه نظامی قدرتمند شدیم در عرصه اقتصادی هم قدرتمند می‌شویم بیان کرد: توقع از همه کسانی که فعال هستند این است که تلاش را در عرصه رونق تولید متمرکز کنند تا از این جهت هم بتوانیم به دنیا نشان دهیم که ایرانی مسلمان در هر عرصه‌ای وارد شود پیروز و موفق است.
898,                 واکنش مقتدی الصدر به تمایل نخست‌وزیر عراق برای استعفا: این اولین میوه انقلاب در عراق است             ,شهرها و استان‌های جنوبی عراق از نهم مهر ماه (اول اکتبر) به جز ایام اربعین شاهد تظاهرات و اعتراضات مردمی به اوضاع اقتصادی و فساد در این کشور است و طی این مدت، شمار قابل توجهی از معترضان و نیروهای امنیتی به دلیل درگیری با اقدامات خشونت‌آمیزی برخی از «آشوبگران» کشته یا زخمی شده‌اند.
